;FDATE;DEMAND;BETWEEN_;AND_;DEST_FROM;DEST_TO
8888;07-06-2018;13;2018-06-07 14:00:00;2018-06-07 19:00:00;CEA_from;EBJ_end
9082;07-06-2018;11;2018-06-07 06:00:00;2018-06-07 11:00:00;CEA_from;EBJ_end
9488;07-06-2018;16;2018-06-07 13:00:00;2018-06-07 17:00:00;CEA_from;EBJ_end
27167;07-06-2018;1;2018-06-07 06:00:00;2018-06-07 10:00:00;DAF_from;CEA_to
40575;07-06-2018;14;2018-06-07 11:00:00;2018-06-07 16:00:00;EBJ_start;CEA_to
41196;07-06-2018;12;2018-06-07 05:00:00;2018-06-07 10:00:00;EBJ_start;CEA_to
48827;07-06-2018;1;2018-06-07 05:00:00;2018-06-07 10:00:00;EBJ_start;DAF_to
61644;07-06-2018;3;2018-06-07 12:00:00;2018-06-07 17:00:00;EBJ_start;HAL_to
68774;07-06-2018;9;2018-06-07 12:00:00;2018-06-07 17:00:00;EBJ_start;HBC_to
79982;07-06-2018;9;2018-06-07 08:00:00;2018-06-07 14:00:00;EBJ_start;MRI_to
84937;07-06-2018;5;2018-06-07 08:00:00;2018-06-07 13:00:00;EBJ_start;NSA_to
85003;07-06-2018;15;2018-06-07 05:00:00;2018-06-07 10:00:00;EBJ_start;NSA_to
85589;07-06-2018;2;2018-06-07 12:00:00;2018-06-07 17:00:00;EBJ_start;SCO_to
106235;07-06-2018;1;2018-06-07 05:00:00;2018-06-07 11:00:00;GOC_from;EBJ_end
108200;07-06-2018;7;2018-06-07 05:00:00;2018-06-07 09:00:00;GOC_from;MGU_to
114757;07-06-2018;3;2018-06-07 13:00:00;2018-06-07 18:00:00;HAL_from;EBJ_end
127038;07-06-2018;9;2018-06-07 13:00:00;2018-06-07 18:00:00;HBC_from;EBJ_end
129498;07-06-2018;3;2018-06-07 05:00:00;2018-06-07 09:00:00;HBC_from;HAL_to
133064;07-06-2018;3;2018-06-07 13:00:00;2018-06-07 17:00:00;HCA_from;SCO_to
146380;07-06-2018;7;2018-06-07 05:00:00;2018-06-07 09:00:00;MGU_from;GOC_to
148806;07-06-2018;1;2018-06-07 05:00:00;2018-06-07 09:00:00;MGU_from;SKJ_to
154792;07-06-2018;11;2018-06-07 10:00:00;2018-06-07 15:00:00;MRI_from;EBJ_end
154900;07-06-2018;3;2018-06-07 05:00:00;2018-06-07 11:00:00;MRI_from;EBJ_end
160910;07-06-2018;15;2018-06-07 06:00:00;2018-06-07 11:00:00;NSA_from;EBJ_end
160974;07-06-2018;3;2018-06-07 09:00:00;2018-06-07 15:00:00;NSA_from;EBJ_end
162961;07-06-2018;3;2018-06-07 13:00:00;2018-06-07 18:00:00;SCO_from;EBJ_end
162995;07-06-2018;2;2018-06-07 13:00:00;2018-06-07 17:00:00;SCO_from;HCA_to
163797;07-06-2018;1;2018-06-07 10:00:00;2018-06-07 15:00:00;SKJ_from;EBJ_end
171675;07-06-2018;1;2018-06-07 09:00:00;2018-06-07 15:00:00;TYW_from;EBJ_end
