;FDATE;DEMAND;BETWEEN_;AND_;DEST_FROM;DEST_TO
10797;02-06-2018;5;2018-06-02 16:00:00;2018-06-02 20:00:00;CEA_from;GOC_to
10875;02-06-2018;7;2018-06-02 07:00:00;2018-06-02 11:00:00;CEA_from;GOC_to
68400;02-06-2018;2;2018-06-02 06:00:00;2018-06-02 10:00:00;EBJ_start;HBC_to
90567;02-06-2018;5;2018-06-02 07:00:00;2018-06-02 12:00:00;GOC_from;CEA_to
90728;02-06-2018;7;2018-06-02 17:00:00;2018-06-02 22:00:00;GOC_from;CEA_to
111195;02-06-2018;9;2018-06-02 07:00:00;2018-06-02 11:00:00;GOC_from;RLF_to
111869;02-06-2018;1;2018-06-02 07:00:00;2018-06-02 12:00:00;GOC_from;TYW_to
112727;02-06-2018;1;2018-06-02 17:00:00;2018-06-02 22:00:00;HAL_from;CEA_to
116447;02-06-2018;8;2018-06-02 17:00:00;2018-06-02 22:00:00;HAL_from;HBC_to
121687;02-06-2018;2;2018-06-02 18:00:00;2018-06-02 22:00:00;HBC_from;CEA_to
129492;02-06-2018;8;2018-06-02 07:00:00;2018-06-02 11:00:00;HBC_from;HAL_to
132416;02-06-2018;1;2018-06-02 18:00:00;2018-06-02 22:00:00;HBC_from;HCA_to
133048;02-06-2018;1;2018-06-02 07:00:00;2018-06-02 12:00:00;HCA_from;EBJ_end
133063;02-06-2018;1;2018-06-02 07:00:00;2018-06-02 11:00:00;HCA_from;HBC_to
162069;02-06-2018;1;2018-06-02 17:00:00;2018-06-02 21:00:00;NSA_from;TYE_to
162813;02-06-2018;9;2018-06-02 17:00:00;2018-06-02 21:00:00;RLF_from;GOC_to
