;FDATE;DEMAND;BETWEEN_;AND_;DEST_FROM;DEST_TO
131;11-01-2018;15;2018-01-11 05:00:00;2018-01-11 09:00:00;CEA_from;DAF_to
210;11-01-2018;8;2018-01-11 16:00:00;2018-01-11 21:00:00;CEA_from;DAF_to
10341;11-01-2018;1;2018-01-11 17:00:00;2018-01-11 22:00:00;CEA_from;EBJ_end
21335;11-01-2018;5;2018-01-11 06:00:00;2018-01-11 10:00:00;CEA_from;HBC_to
24887;11-01-2018;2;2018-01-11 16:00:00;2018-01-11 20:00:00;CEA_from;TYW_to
25425;11-01-2018;8;2018-01-11 05:00:00;2018-01-11 10:00:00;DAF_from;CEA_to
33985;11-01-2018;5;2018-01-11 07:00:00;2018-01-11 12:00:00;DAF_from;EBJ_end
34112;11-01-2018;11;2018-01-11 17:00:00;2018-01-11 22:00:00;DAF_from;EBJ_end
35668;11-01-2018;12;2018-01-11 17:00:00;2018-01-11 21:00:00;DAF_from;HBC_to
39800;11-01-2018;4;2018-01-11 15:00:00;2018-01-11 21:00:00;EBJ_start;CEA_to
39973;11-01-2018;2;2018-01-11 15:00:00;2018-01-11 20:00:00;EBJ_start;CEA_to
47165;11-01-2018;12;2018-01-11 15:00:00;2018-01-11 20:00:00;EBJ_start;DAF_to
61247;11-01-2018;4;2018-01-11 12:00:00;2018-01-11 17:00:00;EBJ_start;HAL_to
69069;11-01-2018;9;2018-01-11 12:00:00;2018-01-11 17:00:00;EBJ_start;HBC_to
79281;11-01-2018;9;2018-01-11 08:00:00;2018-01-11 13:00:00;EBJ_start;MRI_to
107867;11-01-2018;4;2018-01-11 16:00:00;2018-01-11 20:00:00;GOC_from;MGU_to
114876;11-01-2018;7;2018-01-11 13:00:00;2018-01-11 18:00:00;HAL_from;EBJ_end
115364;11-01-2018;15;2018-01-11 17:00:00;2018-01-11 21:00:00;HAL_from;HBC_to
115944;11-01-2018;2;2018-01-11 07:00:00;2018-01-11 11:00:00;HAL_from;HBC_to
121609;11-01-2018;11;2018-01-11 17:00:00;2018-01-11 21:00:00;HBC_from;CEA_to
122816;11-01-2018;5;2018-01-11 07:00:00;2018-01-11 11:00:00;HBC_from;DAF_to
127372;11-01-2018;9;2018-01-11 13:00:00;2018-01-11 18:00:00;HBC_from;EBJ_end
127521;11-01-2018;4;2018-01-11 07:00:00;2018-01-11 12:00:00;HBC_from;EBJ_end
128402;11-01-2018;16;2018-01-11 06:00:00;2018-01-11 11:00:00;HBC_from;HAL_to
128490;11-01-2018;2;2018-01-11 13:00:00;2018-01-11 17:00:00;HBC_from;HAL_to
129012;11-01-2018;2;2018-01-11 17:00:00;2018-01-11 21:00:00;HBC_from;HAL_to
147617;11-01-2018;3;2018-01-11 06:00:00;2018-01-11 10:00:00;MGU_from;GOC_to
148590;11-01-2018;1;2018-01-11 06:00:00;2018-01-11 10:00:00;MGU_from;HBC_to
154069;11-01-2018;11;2018-01-11 09:00:00;2018-01-11 17:00:00;MRI_from;EBJ_end
165929;11-01-2018;1;2018-01-11 06:00:00;2018-01-11 10:00:00;TYE_from;MGU_to
170883;11-01-2018;1;2018-01-11 06:00:00;2018-01-11 10:00:00;TYW_from;CEA_to
