;FDATE;DEMAND;BETWEEN_;AND_;DEST_FROM;DEST_TO
5645;08-08-2019;15;2019-08-08 18:00:00;2019-08-08 23:00:00;CEA_from;EBJ_end
17888;08-08-2019;1;2019-08-08 11:00:00;2019-08-08 15:00:00;CEA_from;GOC_to
20520;08-08-2019;5;2019-08-08 11:00:00;2019-08-08 15:00:00;CEA_from;HAL_to
21926;08-08-2019;3;2019-08-08 17:00:00;2019-08-08 21:00:00;CEA_from;HBC_to
24103;08-08-2019;1;2019-08-08 16:00:00;2019-08-08 20:00:00;CEA_from;TYW_to
29951;08-08-2019;6;2019-08-08 15:00:00;2019-08-08 20:00:00;DAF_from;EBJ_end
44172;08-08-2019;5;2019-08-08 15:00:00;2019-08-08 20:00:00;EBJ_start;CEA_to
51342;08-08-2019;6;2019-08-08 14:00:00;2019-08-08 19:00:00;EBJ_start;DAF_to
59144;08-08-2019;13;2019-08-08 12:00:00;2019-08-08 17:00:00;EBJ_start;GOC_to
62807;08-08-2019;6;2019-08-08 15:00:00;2019-08-08 21:00:00;EBJ_start;HAL_to
65926;08-08-2019;8;2019-08-08 15:00:00;2019-08-08 21:00:00;EBJ_start;HBC_to
72484;08-08-2019;9;2019-08-08 15:00:00;2019-08-08 20:00:00;EBJ_start;MGU_to
78579;08-08-2019;8;2019-08-08 14:00:00;2019-08-08 19:00:00;EBJ_start;MIN_to
78750;08-08-2019;16;2019-08-08 11:00:00;2019-08-08 16:00:00;EBJ_start;MIN_to
81989;08-08-2019;15;2019-08-08 09:00:00;2019-08-08 15:00:00;EBJ_start;NSA_to
82029;08-08-2019;1;2019-08-08 15:00:00;2019-08-08 21:00:00;EBJ_start;NSA_to
102525;08-08-2019;14;2019-08-08 13:00:00;2019-08-08 18:00:00;GOC_from;EBJ_end
111538;08-08-2019;2;2019-08-08 12:00:00;2019-08-08 16:00:00;GOC_from;RLF_to
111994;08-08-2019;3;2019-08-08 18:00:00;2019-08-08 22:00:00;HAL_from;CEA_to
113474;08-08-2019;5;2019-08-08 17:00:00;2019-08-08 22:00:00;HAL_from;EBJ_end
118960;08-08-2019;1;2019-08-08 17:00:00;2019-08-08 21:00:00;HAL_from;HBC_to
124224;08-08-2019;10;2019-08-08 17:00:00;2019-08-08 22:00:00;HBC_from;EBJ_end
124331;08-08-2019;1;2019-08-08 17:00:00;2019-08-08 23:00:00;HBC_from;EBJ_end
131997;08-08-2019;1;2019-08-08 17:00:00;2019-08-08 22:00:00;HBC_from;HAL_to
133543;08-08-2019;10;2019-08-08 16:00:00;2019-08-08 20:00:00;MGU_from;CEA_to
151792;08-08-2019;2;2019-08-08 16:00:00;2019-08-08 20:00:00;MGU_from;TYE_to
153147;08-08-2019;8;2019-08-08 15:00:00;2019-08-08 20:00:00;MIN_from;EBJ_end
153245;08-08-2019;16;2019-08-08 13:00:00;2019-08-08 17:00:00;MIN_from;EBJ_end
158200;08-08-2019;16;2019-08-08 12:00:00;2019-08-08 17:00:00;NSA_from;EBJ_end
162566;08-08-2019;2;2019-08-08 17:00:00;2019-08-08 21:00:00;RLF_from;GOC_to
164430;08-08-2019;22;2019-08-08 00:00:00;2019-08-08 09:00:00;SMA_from;EBJ_end
168797;08-08-2019;1;2019-08-08 16:00:00;2019-08-08 20:00:00;TYE_from;MGU_to
