;FDATE;DEMAND;BETWEEN_;AND_;DEST_FROM;DEST_TO
8399;06-09-2018;2;2018-09-06 05:00:00;2018-09-06 11:00:00;CEA_from;EBJ_end
49188;06-09-2018;4;2018-09-06 15:00:00;2018-09-06 20:00:00;EBJ_start;DAF_to
61858;06-09-2018;2;2018-09-06 12:00:00;2018-09-06 17:00:00;EBJ_start;HAL_to
67688;06-09-2018;2;2018-09-06 15:00:00;2018-09-06 20:00:00;EBJ_start;HBC_to
68130;06-09-2018;13;2018-09-06 12:00:00;2018-09-06 17:00:00;EBJ_start;HBC_to
80327;06-09-2018;10;2018-09-06 08:00:00;2018-09-06 13:00:00;EBJ_start;MRI_to
80554;06-09-2018;16;2018-09-06 05:00:00;2018-09-06 10:00:00;EBJ_start;MRI_to
80566;06-09-2018;4;2018-09-06 15:00:00;2018-09-06 21:00:00;EBJ_start;MRI_to
84260;06-09-2018;13;2018-09-06 04:00:00;2018-09-06 10:00:00;EBJ_start;NSA_to
84350;06-09-2018;3;2018-09-06 08:00:00;2018-09-06 13:00:00;EBJ_start;NSA_to
87418;06-09-2018;3;2018-09-06 15:00:00;2018-09-06 21:00:00;EBJ_start;TYE_to
87908;06-09-2018;2;2018-09-06 04:00:00;2018-09-06 09:00:00;EBJ_start;TYE_to
89052;06-09-2018;3;2018-09-06 15:00:00;2018-09-06 20:00:00;EBJ_start;TYW_to
114491;06-09-2018;4;2018-09-06 13:00:00;2018-09-06 18:00:00;HAL_from;EBJ_end
117309;06-09-2018;3;2018-09-06 16:00:00;2018-09-06 20:00:00;HAL_from;HBC_to
126101;06-09-2018;1;2018-09-06 05:00:00;2018-09-06 11:00:00;HBC_from;EBJ_end
126221;06-09-2018;12;2018-09-06 13:00:00;2018-09-06 18:00:00;HBC_from;EBJ_end
130361;06-09-2018;4;2018-09-06 05:00:00;2018-09-06 09:00:00;HBC_from;HAL_to
130368;06-09-2018;1;2018-09-06 13:00:00;2018-09-06 17:00:00;HBC_from;HAL_to
139052;06-09-2018;1;2018-09-06 05:00:00;2018-09-06 11:00:00;MGU_from;EBJ_end
155149;06-09-2018;10;2018-09-06 09:00:00;2018-09-06 15:00:00;MRI_from;EBJ_end
155352;06-09-2018;16;2018-09-06 06:00:00;2018-09-06 11:00:00;MRI_from;EBJ_end
160274;06-09-2018;13;2018-09-06 06:00:00;2018-09-06 11:00:00;NSA_from;EBJ_end
160288;06-09-2018;5;2018-09-06 09:00:00;2018-09-06 15:00:00;NSA_from;EBJ_end
171033;06-09-2018;1;2018-09-06 16:00:00;2018-09-06 21:00:00;TYW_from;DAF_to
172064;06-09-2018;2;2018-09-06 05:00:00;2018-09-06 11:00:00;TYW_from;EBJ_end
